BEVOEGD GEZAG NUMMER;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;AANTAL LEERLINGEN;AANTAL VO LEERLINGEN UITBESTEED AAN VAVO;TOTAAL AANTAL LEERLINGEN
42506;20DF;20DF01;Da Vinci College;LEIDEN;546;LEIDEN;Zuid-Holland;534;0;534
42506;20DF;20DF09;Da Vinci College;LEIDEN;546;LEIDEN;Zuid-Holland;296;0;296
42507;08CU;08CU00;Emmauscollege;ROTTERDAM;599;ROTTERDAM;Zuid-Holland;1680;21;1701
42508;16IH;16IH00;RSG Ter Apel;TER APEL;1950;WESTERWOLDE;Groningen;818;3;821
42508;16IH;16IH03;RSG Ter Apel;TER APEL;1950;WESTERWOLDE;Groningen;107;0;107
42510;13ZU;13ZU00;Reitdiepcollege;GRONINGEN;14;GRONINGEN;Groningen;1143;21;1164
42510;13ZU;13ZU02;Reitdiepcollege;GRONINGEN;14;GRONINGEN;Groningen;662;0;662
42510;13ZU;13ZU03;Reitdiepcollege;GRONINGEN;14;GRONINGEN;Groningen;139;0;139
42510;17SG;17SG00;Heyerdahl College;GRONINGEN;14;GRONINGEN;Groningen;186;0;186
42510;20BV;20BV00;Praedinius Gymnasium;GRONINGEN;14;GRONINGEN;Groningen;782;3;785
42510;20EM;20EM00;H.N. Werkman College;GRONINGEN;14;GRONINGEN;Groningen;1431;19;1450
42510;20EM;20EM01;H N Werkman ISK;GRONINGEN;14;GRONINGEN;Groningen;445;0;445
42510;20EM;20EM03;locatie, Topsporttalentsch Gr.;GRONINGEN;14;GRONINGEN;Groningen;351;1;352
42510;20EM;20EM04;locatie, WerkmanVMBO;GRONINGEN;14;GRONINGEN;Groningen;314;0;314
42510;20ER;20ER00;Zernike College;GRONINGEN;14;GRONINGEN;Groningen;1075;16;1091
42510;20ER;20ER04;Zernike College;HAREN GN;14;GRONINGEN;Groningen;1487;20;1507
42510;20ER;20ER08;Zernike College;GRONINGEN;14;GRONINGEN;Groningen;140;0;140
42510;20ER;20ER09;Zernike College;GRONINGEN;14;GRONINGEN;Groningen;408;0;408
42529;13JO;13JO00;Rsgm Noord Oost Veluwe;EPE;232;EPE;Gelderland;888;7;895
42530;19XY;19XY00;Amstelveen College;AMSTELVEEN;362;AMSTELVEEN;Noord-Holland;1672;28;1700
42534;25GM;25GM00;dr Aletta Jacobs College;HOOGEZAND;1952;MIDDEN-GRONINGEN;Groningen;976;2;978
42534;25GM;25GM02;dr Aletta Jacobs College;HOOGEZAND;1952;MIDDEN-GRONINGEN;Groningen;94;0;94
42534;25GM;25GM04;dr Aletta Jacobs College;HOOGEZAND;1952;MIDDEN-GRONINGEN;Groningen;248;0;248
42544;02JG;02JG00;Emelwerda College;EMMELOORD;171;NOORDOOSTPOLDER;Flevoland;836;9;845
42544;02JG;02JG04;Emelwerda College;EMMELOORD;171;NOORDOOSTPOLDER;Flevoland;175;0;175
42544;02JG;02JG05;Emelwerda College;EMMELOORD;171;NOORDOOSTPOLDER;Flevoland;169;0;169
42544;02JG;02JG06;Emelwerda College;URK;184;URK;Flevoland;20;0;20
42549;19KZ;19KZ00;Pallas Athene College;EDE GLD;228;EDE;Gelderland;962;19;981
42555;14WL;14WL00;Krimpenerwaard College;KRIMPEN AAN DEN IJSSEL;542;KRIMPEN AAN DEN IJSSEL;Zuid-Holland;863;7;870
42556;00WH;00WH00;Gomarusschool s.g.;GORINCHEM;512;GORINCHEM;Zuid-Holland;1286;3;1289
42556;00WH;00WH02;Gomarusschool s.g.;ZALTBOMMEL;297;ZALTBOMMEL;Gelderland;546;0;546
42571;00LJ;00LJ00;Chr Coll Schaersvoorde;AALTEN;197;AALTEN;Gelderland;1019;7;1026
42571;00LJ;00LJ01;Chr Coll Schaersvoorde;DINXPERLO;197;AALTEN;Gelderland;68;0;68
42571;00LJ;00LJ02;Chr Coll Schaersvoorde;WINTERSWIJK;294;WINTERSWIJK;Gelderland;81;0;81
42571;00LJ;00LJ05;Chr Coll Schaersvoorde;AALTEN;197;AALTEN;Gelderland;382;0;382
42571;02NZ;02NZ00;Houtkamp College;DOETINCHEM;222;DOETINCHEM;Gelderland;623;0;623
42571;02NZ;02NZ01;Metzo College;DOETINCHEM;222;DOETINCHEM;Gelderland;694;5;699
42571;02NZ;02NZ09;Ludger College;DOETINCHEM;222;DOETINCHEM;Gelderland;590;22;612
42571;02NZ;02NZ10;Metzo Zaagmolenpad;DOETINCHEM;222;DOETINCHEM;Gelderland;285;0;285
42571;02NZ;02NZ11;Ulenhofcollege;DOETINCHEM;222;DOETINCHEM;Gelderland;562;11;573
42571;02NZ;02NZ14;Houtkamp College;DOETINCHEM;222;DOETINCHEM;Gelderland;240;0;240
42571;13EB;13EB00;Praktijkonderwijs Zutphen;ZUTPHEN;301;ZUTPHEN;Gelderland;207;0;207
42571;14UM;14UM00;Almende College;SILVOLDE;1509;OUDE IJSSELSTREEK;Gelderland;1064;8;1072
42571;14UM;14UM01;Almende College;SILVOLDE;1509;OUDE IJSSELSTREEK;Gelderland;248;1;249
42571;14UM;14UM02;Almende College;SILVOLDE;1509;OUDE IJSSELSTREEK;Gelderland;552;0;552
42571;17AA;17AA00;Gerrit Komrij College;WINTERSWIJK;294;WINTERSWIJK;Gelderland;1243;7;1250
42571;17AA;17AA03;Gerrit Komrij College;WINTERSWIJK;294;WINTERSWIJK;Gelderland;134;0;134
42571;20AD;20AD00;Panora Lyceum;DOETINCHEM;222;DOETINCHEM;Gelderland;748;0;748
42571;20AD;20AD02;Rietveld Lyceum;DOETINCHEM;222;DOETINCHEM;Gelderland;447;12;459
42571;20AD;20AD03;Panora Lyceum;DOETINCHEM;222;DOETINCHEM;Gelderland;413;0;413
42571;20DH;20DH00;Eligant Lyceum;ZUTPHEN;301;ZUTPHEN;Gelderland;1435;12;1447
42571;20DH;20DH06;Kompaan College;ZUTPHEN;301;ZUTPHEN;Gelderland;378;0;378
42571;20DH;20DH08;Kompaan College;ZUTPHEN;301;ZUTPHEN;Gelderland;71;0;71
42571;20DH;20DH10;Baudartius College;ZUTPHEN;301;ZUTPHEN;Gelderland;164;1;165
42571;20DH;20DH11;ISK Zutphen;ZUTPHEN;301;ZUTPHEN;Gelderland;147;0;147
42571;20DH;20DH12;Kompaan Nieuwstad;VORDEN;1876;BRONCKHORST;Gelderland;194;1;195
42571;20DH;20DH13;Kompaan Het Hoge;VORDEN;1876;BRONCKHORST;Gelderland;204;0;204
42571;26KH;26KH00;PRAKTICON;DOETINCHEM;222;DOETINCHEM;Gelderland;322;0;322
42571;26KR;26KR00;MaxX;NEEDE;1859;BERKELLAND;Gelderland;135;0;135
42571;26MD;26MD00;Pronova;WINTERSWIJK;294;WINTERSWIJK;Gelderland;200;0;200
42575;01FU;01FU00;Nuborgh College;ELBURG;230;ELBURG;Gelderland;808;0;808
42575;01FU;01FU01;Nuborgh College;ELBURG;230;ELBURG;Gelderland;876;8;884
42575;01FU;01FU04;Nuborgh College loc. Veluvine;NUNSPEET;302;NUNSPEET;Gelderland;483;0;483
42590;30JM;30JM00;VO Eemsdelta voor PRO;APPINGEDAM;1979;EEMSDELTA;Groningen;120;0;120
42590;30PP;30PP00;VO Eemsdelta;APPINGEDAM;1979;EEMSDELTA;Groningen;484;1;485
42590;30PP;30PP01;VO Eemsdelta;SIDDEBUREN;1952;MIDDEN-GRONINGEN;Groningen;176;2;178
42590;30PP;30PP02;VO Eemsdelta;APPINGEDAM;1979;EEMSDELTA;Groningen;120;0;120
42590;30PP;30PP04;VO Eemsdelta;APPINGEDAM;1979;EEMSDELTA;Groningen;698;16;714
42595;03AQ;03AQ00;Open Sgm Bylmer;AMSTERDAM;363;AMSTERDAM;Noord-Holland;1279;5;1284
42606;05NE;05NE00;PRO Dokkum;DOKKUM;1970;NOARDEAST-FRYSLAN;Friesland;197;0;197
42608;05TA;05TA00;CSG Willem De Zwijger;SCHOONHOVEN;1931;KRIMPENERWAARD;Zuid-Holland;921;4;925
42618;15OM;15OM00;Het Schoonhovens College;SCHOONHOVEN;1931;KRIMPENERWAARD;Zuid-Holland;668;2;670
42618;15OM;15OM01;Het Schoonhovens College;SCHOONHOVEN;1931;KRIMPENERWAARD;Zuid-Holland;470;0;470
42620;01FP;01FP00;Het Baken Almere;ALMERE;34;ALMERE;Flevoland;498;0;498
42620;01FP;01FP01;Het Baken Park Lyceum;ALMERE;34;ALMERE;Flevoland;1575;9;1584
42620;01FP;01FP04;Het Baken Trinitas Gymnasium;ALMERE;34;ALMERE;Flevoland;629;0;629
42620;01FP;01FP05;Het Baken Poort Lyceum;ALMERE;34;ALMERE;Flevoland;633;0;633
42620;01FP;01FP06;International School Almere;ALMERE;34;ALMERE;Flevoland;294;0;294
42621;02VQ;02VQ00;ZAAM Zaanstad;ZAANDAM;479;ZAANSTAD;Noord-Holland;941;18;959
42621;02VQ;02VQ01;Pascal Zuid;ZAANDAM;479;ZAANSTAD;Noord-Holland;660;0;660
42621;14RF;14RF00;ZAAM Oost;AMSTERDAM;363;AMSTERDAM;Noord-Holland;846;3;849
42621;14RF;14RF03;College De Meer (Lavoisierstr);AMSTERDAM;363;AMSTERDAM;Noord-Holland;241;0;241
42621;14RF;14RF04;Bindelmeer College;AMSTERDAM;363;AMSTERDAM;Noord-Holland;380;0;380
42621;14RF;14RF05;College de Meer (Radioweg);AMSTERDAM;363;AMSTERDAM;Noord-Holland;153;0;153
42621;14RF;14RF06;Cygnus Gymnasium;AMSTERDAM;363;AMSTERDAM;Noord-Holland;807;0;807
42621;14RF;14RF08;Havo de Hof;AMSTERDAM;363;AMSTERDAM;Noord-Holland;413;1;414
42621;17HB;17HB00;ZAAM West;AMSTERDAM;363;AMSTERDAM;Noord-Holland;831;1;832
42621;17HB;17HB06;Calvijn College;AMSTERDAM;363;AMSTERDAM;Noord-Holland;489;1;490
42621;17HB;17HB07;Iedersland College;AMSTERDAM;363;AMSTERDAM;Noord-Holland;154;0;154
42621;17VF;17VF00;ZAAM Noord;AMSTERDAM;363;AMSTERDAM;Noord-Holland;760;1;761
42621;17VF;17VF02;ABC Noorderlicht;AMSTERDAM;363;AMSTERDAM;Noord-Holland;376;0;376
42621;17VF;17VF03;Over-IJ College;AMSTERDAM;363;AMSTERDAM;Noord-Holland;416;0;416
42621;17VF;17VF04;Bernard Nieuwentijt College;MONNICKENDAM;852;WATERLAND;Noord-Holland;313;0;313
42621;17VF;17VF06;Hogelant;AMSTERDAM;363;AMSTERDAM;Noord-Holland;108;0;108
42621;17VF;17VF08;Xplore Agora Amsterdam;AMSTERDAM;363;AMSTERDAM;Noord-Holland;195;0;195
42621;21ET;21ET00;ZAAM Zuid;AMSTERDAM;363;AMSTERDAM;Noord-Holland;873;4;877
42621;21ET;21ET02;Sweelinck College;AMSTERDAM;363;AMSTERDAM;Noord-Holland;339;1;340
42621;21ET;21ET04;Huygens College;AMSTERDAM;363;AMSTERDAM;Noord-Holland;403;1;404
42621;21ET;21ET07;Zuiderlicht College;AMSTERDAM;363;AMSTERDAM;Noord-Holland;249;0;249
42621;21ET;21ET08;De Apollo;AMSTERDAM;363;AMSTERDAM;Noord-Holland;324;3;327
42621;21ET;21ET11;Zuiderlicht College;AMSTERDAM;363;AMSTERDAM;Noord-Holland;173;0;173
42621;21ET;21ET12;Vinse School;AMSTERDAM;363;AMSTERDAM;Noord-Holland;373;0;373
42621;26JZ;26JZ00;De Faam;ZAANDAM;479;ZAANSTAD;Noord-Holland;216;0;216
42623;17BZ;17BZ00;Van der Capellen SGM;ZWOLLE;193;ZWOLLE;Overijssel;1244;50;1294
42623;17BZ;17BZ02;Capellenborg;WIJHE;1773;OLST-WIJHE;Overijssel;353;0;353
42623;17BZ;17BZ03;Van der Capellen SGM;ELBURG;230;ELBURG;Gelderland;264;0;264
42623;17BZ;17BZ04;Zeven Linden College;DEDEMSVAART;160;HARDENBERG;Overijssel;530;5;535
42623;19UO;19UO00;Praktijkschool Het Kwartiers;ZWOLLE;193;ZWOLLE;Overijssel;138;0;138
42623;20CF;20CF00;Gymnasium Celeanum;ZWOLLE;193;ZWOLLE;Overijssel;437;5;442
42623;20CF;20CF01;Gymnasium Celeanum;ZWOLLE;193;ZWOLLE;Overijssel;274;0;274
42623;20DB;20DB00;Thorbecke SGM;ZWOLLE;193;ZWOLLE;Overijssel;1465;21;1486
42623;20DB;20DB03;Thorbecke SGM;ZWOLLE;193;ZWOLLE;Overijssel;604;1;605
42623;20DB;20DB11;Thorbecke SGM;ZWOLLE;193;ZWOLLE;Overijssel;15;0;15
42635;07FO;07FO00;Praktijkschool Westfriesland;HOORN NH;405;HOORN;Noord-Holland;219;0;219
42635;27PM;27PM00;Praktijkschool West-Friesland;GROOTEBROEK;532;STEDE BROEC;Noord-Holland;180;0;180
42639;30UV;30UV00;SvPO Hurdegarijp;HURDEGARYP;737;TYTSJERKSTERADIEL;Friesland;282;0;282
42681;03RB;03RB00;Chr SGM Prins Maurits;MIDDELHARNIS;1924;GOEREE-OVERFLAKKEE;Zuid-Holland;1573;2;1575
42696;30WH;30WH00;Avicenna College;ROTTERDAM;599;ROTTERDAM;Zuid-Holland;826;6;832
42696;30WH;30WH02;Avicenna College;ROTTERDAM;599;ROTTERDAM;Zuid-Holland;218;0;218
42709;18TR;18TR00;OZHW;RIDDERKERK;597;RIDDERKERK;Zuid-Holland;321;0;321
42709;18TR;18TR01;OZHW locatie Gemini Lekkerkerk;LEKKERKERK;1931;KRIMPENERWAARD;Zuid-Holland;501;0;501
42709;18TR;18TR02;OZHW loc. Walburg Zwijndrecht;ZWIJNDRECHT;642;ZWIJNDRECHT;Zuid-Holland;1042;10;1052
42709;18TR;18TR03;OZHW locatie LOC@ Walburg;ZWIJNDRECHT;642;ZWIJNDRECHT;Zuid-Holland;293;0;293
42709;18TR;18TR07;OZHW loc. Dalton Barendrecht;BARENDRECHT;489;BARENDRECHT;Zuid-Holland;1804;18;1822
42709;18TR;18TR10;OZHW locatie Maxima;RIDDERKERK;597;RIDDERKERK;Zuid-Holland;84;0;84
42709;18TR;18TR11;OZHW locatie Focus;BARENDRECHT;489;BARENDRECHT;Zuid-Holland;334;0;334
42709;18TR;18TR12;OZHWgroen;BARENDRECHT;489;BARENDRECHT;Zuid-Holland;148;0;148
42709;18TR;18TR13;OZHW;RIDDERKERK;597;RIDDERKERK;Zuid-Holland;702;1;703
42716;31BL;31BL00;De Amsterdamse Mavo;AMSTERDAM;363;AMSTERDAM;Noord-Holland;266;0;266
42718;31CZ;31CZ00;SvPO Geldermalsen;GELDERMALSEN;1960;WEST BETUWE;Gelderland;382;1;383
42748;31FH;31FH00;SvPO Utrecht;UTRECHT;344;UTRECHT;Utrecht;216;0;216
42749;31FG;31FG00;TKC-Amsterdam;AMSTERDAM;363;AMSTERDAM;Noord-Holland;292;0;292
42752;31GM;31GM00;Cornelius Haga Lyceum;AMSTERDAM;363;AMSTERDAM;Noord-Holland;445;0;445
42770;00AQ;00AQ00;Zwin College SGM;OOSTBURG;1714;SLUIS;Zeeland;722;0;722
42770;25FX;25FX00;Reynaert College;HULST;677;HULST;Zeeland;673;0;673
42770;25FX;25FX01;Reynaert College;HULST;677;HULST;Zeeland;416;0;416
42770;26JV;26JV00;Praktijkschool Hulst;HULST;677;HULST;Zeeland;78;0;78
42770;31JW;31JW00;Lodewijk College;TERNEUZEN;715;TERNEUZEN;Zeeland;1254;6;1260
42770;31JW;31JW01;Lodewijk College;TERNEUZEN;715;TERNEUZEN;Zeeland;934;2;936
42771;16KP;16KP00;OSG de Hogeberg;DEN BURG;448;TEXEL;Noord-Holland;614;3;617
42779;31LA;31LA00;SvPO Mezquita College;HENGELO OV;164;HENGELO;Overijssel;126;0;126
42780;31KZ;31KZ00;SVPO Hoorn;HOORN NH;405;HOORN;Noord-Holland;183;0;183
42781;31LB;31LB00;SVPO Ida Gerhardt Academie;DEVENTER;150;DEVENTER;Overijssel;273;0;273
42813;00TU;00TU00;GSR;ROTTERDAM;599;ROTTERDAM;Zuid-Holland;1108;8;1116
42813;00TU;00TU01;Geref SGM Randstad;RIJSWIJK ZH;603;RIJSWIJK;Zuid-Holland;152;2;154
42817;19IP;19IP00;Rembrandt College;VEENENDAAL;345;VEENENDAAL;Utrecht;897;1;898
42818;02RA;02RA00;KSGM Veluws College;APELDOORN;200;APELDOORN;Gelderland;1435;17;1452
42818;02RA;02RA01;KSGM Veluws College;APELDOORN;200;APELDOORN;Gelderland;562;0;562
42818;02RA;02RA02;KSGM Veluws College;APELDOORN;200;APELDOORN;Gelderland;588;3;591
42818;02RA;02RA03;KSGM Veluws College;TWELLO;285;VOORST;Gelderland;410;0;410
42818;02RA;02RA05;RK SGM Veluws College;APELDOORN;200;APELDOORN;Gelderland;217;0;217
42818;08SG;08SG00;CVO Apeldoorn;APELDOORN;200;APELDOORN;Gelderland;1257;7;1264
42818;08SG;08SG01;UDO vakgericht vmbo;APELDOORN;200;APELDOORN;Gelderland;933;0;933
42818;08SG;08SG06;CVO Apeldoorn;APELDOORN;200;APELDOORN;Gelderland;1329;8;1337
42818;20KQ;20KQ00;Openbare SGM Apeldoorn;APELDOORN;200;APELDOORN;Gelderland;1114;28;1142
42818;20KQ;20KQ04;UGO verkennend vmbo;APELDOORN;200;APELDOORN;Gelderland;593;0;593
42818;20KQ;20KQ06;Openbare SGM Apeldoorn;APELDOORN;200;APELDOORN;Gelderland;78;0;78
42818;20QU;20QU00;Gymnasium Apeldoorn;APELDOORN;200;APELDOORN;Gelderland;576;0;576
42992;02QO;02QO00;Sint Oelbert Gymnasium;OOSTERHOUT NB;826;OOSTERHOUT;Noord-Brabant;640;5;645
42992;03AM;03AM00;Stedelijk Gymnasium;BREDA;758;BREDA;Noord-Brabant;829;6;835
42992;14SZ;14SZ00;Newmancollege;BREDA;758;BREDA;Noord-Brabant;1383;4;1387
42992;16RF;16RF00;OLV - Breda;BREDA;758;BREDA;Noord-Brabant;1321;9;1330
42992;25GC;25GC00;SGM Breda voor Katholiek VO;BREDA;758;BREDA;Noord-Brabant;1205;3;1208
42992;25GC;25GC01;SGM Breda voor Katholiek VO;BREDA;758;BREDA;Noord-Brabant;560;0;560
42992;25GC;25GC02;SGM Breda voor Katholiek VO;BREDA;758;BREDA;Noord-Brabant;1438;21;1459
42992;25GC;25GC03;SGM Breda voor Katholiek VO;ZUNDERT;879;ZUNDERT;Noord-Brabant;331;1;332
42992;25GC;25GC08;SGM Breda voor Katholiek VO;BAARLE-NASSAU;744;BAARLE-NASSAU;Noord-Brabant;207;0;207
42992;25GC;25GC09;SGM Breda voor Katholiek VO;BREDA;758;BREDA;Noord-Brabant;332;0;332
42992;25GC;25GC10;SGM Breda voor Katholiek VO;BREDA;758;BREDA;Noord-Brabant;329;1;330
42992;25GC;25GC11;SGM Breda voor Katholiek VO;BREDA;758;BREDA;Noord-Brabant;185;2;187
42992;31TK;31TK00;Graaf Engelbrecht havo/vwo;BREDA;758;BREDA;Noord-Brabant;771;4;775
43239;02GF;02GF00;Mgr Frencken College;OOSTERHOUT NB;826;OOSTERHOUT;Noord-Brabant;1390;2;1392
43837;17VS;17VS00;Greijdanus;ZWOLLE;193;ZWOLLE;Overijssel;2345;18;2363
43837;17VS;17VS02;Greijdanus;ENSCHEDE;153;ENSCHEDE;Overijssel;163;0;163
43837;17VS;17VS03;Greijdanus;HARDENBERG;160;HARDENBERG;Overijssel;900;0;900
43837;17VS;17VS04;Greijdanus;MEPPEL;119;MEPPEL;Drenthe;559;0;559
44813;17UX;17UX00;Wildveld;VENLO;983;VENLO;Limburg;284;0;284
45697;03SX;03SX00;De Baander;AMERSFOORT;307;AMERSFOORT;Utrecht;246;0;246
46594;02EB;02EB00;Chr SGM Vincent van Gogh;ASSEN;106;ASSEN;Drenthe;1120;19;1139
46594;02EB;02EB04;Chr SGM Vincent van Gogh;ASSEN;106;ASSEN;Drenthe;567;0;567
46594;02EB;02EB07;Chr SGM Vincent van Gogh;BEILEN;1731;MIDDEN-DRENTHE;Drenthe;290;0;290
46632;02GN;02GN00;SGM Kennemer Lyceum;OVERVEEN;377;BLOEMENDAAL;Noord-Holland;982;12;994
46879;02GP;02GP00;Het Rijnlands Lyceum;WASSENAAR;629;WASSENAAR;Zuid-Holland;987;3;990
46879;02GP;02GP04;Het Rijnlands Lyceum;'S-GRAVENHAGE;518;S GRAVENHAGE;Zuid-Holland;128;1;129
46879;02GP;02GP05;Het Rijnlands Lyceum;'S-GRAVENHAGE;518;S GRAVENHAGE;Zuid-Holland;1332;0;1332
46879;02GP;02GP06;Het Rijnlands Lyceum;'S-GRAVENHAGE;518;S GRAVENHAGE;Zuid-Holland;780;0;780
46879;14TD;14TD00;Sgm Het Rynlands Sassenh;SASSENHEIM;1525;TEYLINGEN;Zuid-Holland;1166;5;1171
46879;16RH;16RH00;Het Rijnlands LYC;OEGSTGEEST;579;OEGSTGEEST;Zuid-Holland;1428;1;1429
47711;02GS;02GS00;SGM Montessori Lyc Rdam;ROTTERDAM;599;ROTTERDAM;Zuid-Holland;1080;4;1084
48648;00VR;00VR00;St.- Jozefmavo;VLAARDINGEN;622;VLAARDINGEN;Zuid-Holland;743;0;743
49155;00VY;00VY00;RK SGM Cals College;NIEUWEGEIN;356;NIEUWEGEIN;Utrecht;2163;6;2169
49155;00VY;00VY04;RK SGM Cals College;IJSSELSTEIN UT;353;IJSSELSTEIN;Utrecht;826;2;828
49558;00WD;00WD00;sg Panta Rhei;AMSTELVEEN;362;AMSTELVEEN;Noord-Holland;561;86;647
49701;00WI;00WI00;Chr. College Groevenbeek;ERMELO;233;ERMELO;Gelderland;2762;35;2797
49701;00WI;00WI04;Chr. College Groevenbeek;PUTTEN;273;PUTTEN;Gelderland;474;0;474
49778;18CV;18CV00;Martinus College;GROOTEBROEK;532;STEDE BROEC;Noord-Holland;1521;4;1525
53990;00UZ;00UZ00;Fioretti College;LISSE;553;LISSE;Zuid-Holland;1505;3;1508
53990;00UZ;00UZ04;Fioretti College;HILLEGOM;534;HILLEGOM;Zuid-Holland;847;2;849
53990;02KB;02KB00;Teylingen College;VOORHOUT;1525;TEYLINGEN;Zuid-Holland;782;1;783
53990;02KB;02KB01;Teylingen College;NOORDWIJKERHOUT;575;NOORDWIJK;Zuid-Holland;1305;4;1309
53990;02KB;02KB02;Teylingen College;OEGSTGEEST;579;OEGSTGEEST;Zuid-Holland;598;1;599
53990;02KB;02KB06;Teylingen College;LISSE;553;LISSE;Zuid-Holland;195;0;195
57266;02VD;02VD00;Visser t Hooft Lyceum;LEIDEN;546;LEIDEN;Zuid-Holland;1343;7;1350
57266;02VD;02VD04;Visser t Hooft Lyceum;LEIDERDORP;547;LEIDERDORP;Zuid-Holland;412;2;414
57266;02VD;02VD05;Visser t Hooft Lyceum;RIJNSBURG;537;KATWIJK;Zuid-Holland;386;0;386
57266;21GW;21GW00;Bonaventuracollege;LEIDEN;546;LEIDEN;Zuid-Holland;599;2;601
57266;21GW;21GW02;Bonaventuracollege;LEIDEN;546;LEIDEN;Zuid-Holland;844;2;846
57266;21GW;21GW03;Bonaventuracollege;LEIDEN;546;LEIDEN;Zuid-Holland;574;2;576
57266;21GW;21GW07;Bonaventuracollege;LEIDEN;546;LEIDEN;Zuid-Holland;120;0;120
58722;05AX;05AX00;SGM De Overlaat;WAALWIJK;867;WAALWIJK;Noord-Brabant;821;1;822
59282;00YH;00YH00;C S De Hoven;GORINCHEM;512;GORINCHEM;Zuid-Holland;401;0;401
59282;00YH;00YH01;Locatie, Schans;SLEEUWIJK;1959;ALTENA;Noord-Brabant;297;0;297
59282;00YH;00YH02;Locatie, Calvijn;HARDINXVELD-GIESSENDAM;523;HARDINXVELD-GIESSENDAM;Zuid-Holland;420;0;420
59282;00YH;00YH03;Locatie, Lyceum oudehoven;GORINCHEM;512;GORINCHEM;Zuid-Holland;1060;7;1067
59282;00YH;00YH05;Locatie, Gilde;GORINCHEM;512;GORINCHEM;Zuid-Holland;708;0;708
59282;00YH;00YH06;Locatie, Windroos;GORINCHEM;512;GORINCHEM;Zuid-Holland;249;0;249
59282;00YH;00YH09;Locatie, Tienercollege;GORINCHEM;512;GORINCHEM;Zuid-Holland;8;0;8
59282;17XU;17XU00;Het Heerenlanden;LEERDAM;1961;VIJFHEERENLANDEN;Utrecht;711;5;716
59282;17XU;17XU01;locatie De Joost;LEERDAM;1961;VIJFHEERENLANDEN;Utrecht;195;0;195
62181;03ZY;03ZY00;School voor PRO De Maat;OMMEN;175;OMMEN;Overijssel;175;0;175
67107;02PA;02PA00;Mediacollege Amsterdam Ma;AMSTERDAM;363;AMSTERDAM;Noord-Holland;285;0;285
67237;23JA;23JA01;Grafisch Lyceum R'dam;ROTTERDAM;599;ROTTERDAM;Zuid-Holland;504;0;504
69994;06SU;06SU00;Ichthus College;VEENENDAAL;345;VEENENDAAL;Utrecht;2028;12;2040
70176;07MZ;07MZ00;School voor PRO De Poort;'S-GRAVENHAGE;518;S GRAVENHAGE;Zuid-Holland;262;0;262
70396;02QQ;02QQ00;Notre Dame Des Anges;UBBERGEN;1945;BERG EN DAL;Gelderland;604;2;606
71436;02QX;02QX00;Petrus Canisius College;ALKMAAR;361;ALKMAAR;Noord-Holland;1217;27;1244
71436;02QX;02QX01;Petrus Canisius College;ALKMAAR;361;ALKMAAR;Noord-Holland;360;2;362
71436;02QX;02QX03;Petrus Canisius College;ALKMAAR;361;ALKMAAR;Noord-Holland;590;0;590
71436;02QX;02QX06;Petrus Canisius College;BERGEN NH;373;BERGEN NH;Noord-Holland;117;0;117
71436;02QX;02QX07;Petrus Canisius College;HEILOO;399;HEILOO;Noord-Holland;320;0;320
71553;02QZ;02QZ00;Keizer Karel College;AMSTELVEEN;362;AMSTELVEEN;Noord-Holland;1761;11;1772
71553;14VG;14VG00;Alkwin Kollege;UITHOORN;451;UITHOORN;Noord-Holland;1604;15;1619
72464;15DN;15DN00;Chr SSVO De Boog;APELDOORN;200;APELDOORN;Gelderland;176;0;176
72853;20GS;20GS00;Don Bosco College;VOLENDAM;385;EDAM-VOLENDAM;Noord-Holland;1118;4;1122
73114;12PR;12PR00;Praktijkcollege Tilburg;TILBURG;855;TILBURG;Noord-Brabant;276;0;276
73646;02SB;02SB00;Lyceum Sancta Maria;HAARLEM;392;HAARLEM;Noord-Holland;1538;21;1559
73841;00XA;00XA00;Trinitas College;HEERHUGOWAARD;1980;DIJK EN WAARD;Noord-Holland;1356;7;1363
73841;00XA;00XA01;Trinitas College;HEERHUGOWAARD;1980;DIJK EN WAARD;Noord-Holland;1013;3;1016
73841;16CX;16CX00;Regius College Schagen;SCHAGEN;441;SCHAGEN;Noord-Holland;1460;10;1470
73841;16CX;16CX04;Regius College Schagen;SCHAGEN;441;SCHAGEN;Noord-Holland;573;0;573
73841;16CX;16CX08;Regius College Schagen;SCHAGEN;441;SCHAGEN;Noord-Holland;728;1;729
73841;19SQ;19SQ00;Regius College Emmalaan PRO;SCHAGEN;441;SCHAGEN;Noord-Holland;142;0;142
74050;01GV;01GV00;Mavoschool Sancta Maria;'S-HERTOGENBOSCH;796;S HERTOGENBOSCH;Noord-Brabant;282;0;282
74374;02ME;02ME00;Tabor College;HOORN NH;405;HOORN;Noord-Holland;944;0;944
74374;02ME;02ME01;Tabor College loc Werenfridus;HOORN NH;405;HOORN;Noord-Holland;1361;12;1373
74374;02ME;02ME02;Tabor College loc Oscar Romero;HOORN NH;405;HOORN;Noord-Holland;1317;11;1328
75311;06XL;06XL00;Markland College Oudenbosch;OUDENBOSCH;1655;HALDERBERGE;Noord-Brabant;1436;0;1436
75311;30EU;30EU00;Markland College Zevenbergen;ZEVENBERGEN;1709;MOERDIJK;Noord-Brabant;1065;2;1067
